CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,VehicleModel,VehicleType
463269,Male,1,41,1,Entertainment,3,Average,2,Grandeur,Large
463270,Male,1,50,0,Executive,0,Low,5,Palisade,Large
463273,Male,1,38,1,Entertainment,9,Average,2,Tucson,Midsize
463276,Male,1,37,0,Executive,,Average,2,Tucson,Midsize
463277,Female,1,30,0,Engineer,6,Low,2,Casper,Compact
463278,Female,1,63,1,Engineer,1,Low,1,Palisade,Large
463280,Male,1,42,1,Artist,6,Average,2,Grandeur,Large
463292,Male,1,41,0,Executive,0,High,3,Grandeur,Large
463302,Female,1,60,1,Engineer,,High,4,Grandeur,Large
463308,Male,1,46,1,Engineer,1,Low,2,Grandeur,Large
463316,Female,1,83,0,Lawyer,0,High,2,Palisade,Large
463323,Male,1,27,1,Healthcare,3,Low,2,Tucson,Midsize
463324,Female,0,22,0,Healthcare,1,Low,4,Casper,Compact
463330,Male,0,20,0,Healthcare,0,Low,4,Tucson,Midsize
463332,Female,1,40,1,Engineer,0,Low,2,Grandeur,Large
463334,Female,0,28,1,Doctor,0,Low,6,i10,Compact
463335,Male,0,28,1,Doctor,,Low,1,Tucson,Midsize
463338,Male,1,28,0,Entertainment,0,Low,2,Tucson,Midsize
463340,Female,0,20,0,Healthcare,0,Low,4,Venue,Small
463341,Female,1,53,0,Engineer,0,Average,6,Grandeur,Large
463348,Female,1,35,1,Doctor,0,Low,2,i10,Compact
463351,Female,0,21,,Healthcare,3,Low,4,i10,Compact
463356,Male,0,30,1,Healthcare,6,Low,4,Sonata,Midsize
463360,Female,1,46,1,Artist,2,Low,1,Palisade,Large
463367,Female,0,36,1,Engineer,3,Low,4,Casper,Compact
463368,Female,1,38,1,Artist,4,High,3,i10,Compact
463372,Female,1,26,0,Marketing,1,Average,2,Casper,Compact
463375,Female,1,45,1,Doctor,1,Low,1,Grandeur,Large
463376,Female,1,46,1,Executive,5,High,2,Grandeur,Large
463378,Male,0,25,1,Doctor,0,Low,1,Sonata,Midsize
463379,Male,0,27,0,Marketing,0,Low,7,Tucson,Midsize
463386,Female,1,42,1,Doctor,6,Low,1,Grandeur,Large
463387,Male,,20,0,Marketing,3,Low,2,Tucson,Midsize
463391,Male,1,55,1,Doctor,6,Low,1,Grandeur,Large
463395,Male,0,25,0,Marketing,,Low,1,Tucson,Midsize
463404,Male,1,27,0,Doctor,,High,2,Tucson,Midsize
463406,Male,0,31,0,Marketing,0,Low,4,Sonata,Midsize
463409,Female,1,38,0,Entertainment,6,Average,5,Casper,Compact
463411,Male,1,43,1,Entertainment,,Average,2,Grandeur,Large
463420,Female,1,59,1,Artist,2,High,3,Grandeur,Large
463423,Male,1,61,0,Executive,1,Average,3,Palisade,Large
463427,Female,1,27,1,Engineer,1,Low,2,Casper,Compact
463428,Male,1,26,0,Executive,1,High,5,Tucson,Midsize
463431,Male,1,39,1,Artist,,Average,4,Tucson,Midsize
463437,Male,1,51,1,Artist,0,Average,3,Palisade,Large
463438,Male,1,47,0,Entertainment,0,Average,3,Grandeur,Large
463443,Male,1,52,1,Artist,1,Average,4,Grandeur,Large
463444,Male,1,59,1,Lawyer,,High,2,Grandeur,Large
463447,Male,1,57,0,Engineer,1,Average,2,Grandeur,Large
463452,Female,1,86,1,Lawyer,1,High,2,Palisade,Large
463460,Male,1,49,1,Artist,,Average,2,Grandeur,Large
463461,Male,0,30,0,Doctor,,Low,4,Tucson,Midsize
463462,Female,1,43,0,Engineer,0,Average,4,Grandeur,Large
463470,Male,0,19,0,Healthcare,0,Low,5,Palisade,Large
463472,Male,0,20,0,Healthcare,,Low,4,Sonata,Midsize
463473,Male,0,19,0,Healthcare,0,Low,3,i10,Compact
463475,Female,1,43,1,Doctor,0,Low,1,Grandeur,Large
463477,Male,0,31,0,Healthcare,0,Low,4,Sonata,Midsize
463483,Male,1,30,0,Executive,1,High,2,Tucson,Midsize
463491,Male,1,27,1,Doctor,8,Average,3,Tucson,Midsize
463493,Male,1,36,1,Executive,,High,4,Tucson,Midsize
463499,Male,1,47,1,Executive,0,Low,2,Grandeur,Large
463500,Male,1,35,1,Executive,1,High,4,Sonata,Midsize
463503,Male,1,25,1,Entertainment,0,Low,2,Tucson,Midsize
463508,Female,1,25,0,Artist,0,Low,3,Casper,Compact
463509,Male,0,38,0,Artist,1,Low,1,Sonata,Midsize
463512,Female,0,32,0,Engineer,0,Low,3,Casper,Compact
463516,Male,1,48,0,Executive,1,High,6,Grandeur,Large
463527,Female,0,38,0,Artist,10,Low,1,i10,Compact
463528,Male,1,70,0,Executive,,High,2,Grandeur,Large
463529,Male,0,42,1,Marketing,,Low,1,Grandeur,Large
463533,Female,1,85,1,Artist,1,High,2,Grandeur,Large
463537,Female,0,25,1,Healthcare,1,Low,3,Casper,Compact
463545,Female,0,31,1,Doctor,1,Low,2,Casper,Compact
463548,Female,0,20,0,Healthcare,3,Low,4,i10,Compact
463550,Female,1,37,1,Artist,0,Average,2,Casper,Compact
463553,Male,0,33,1,Artist,8,Low,2,Sonata,Midsize
463554,Female,0,52,0,Artist,5,Low,1,Grandeur,Large
463557,Male,0,26,1,Doctor,0,Low,3,Sonata,Midsize
463560,Female,0,21,0,Healthcare,9,Low,5,Casper,Compact
463561,Female,0,42,1,Engineer,0,Low,1,Grandeur,Large
463566,Female,1,35,1,Homemaker,,Average,4,i10,Compact
463572,Male,1,39,1,Artist,0,Average,4,Sonata,Midsize
463577,Female,1,41,1,Doctor,1,Average,2,Grandeur,Large
463586,Female,0,18,0,Healthcare,1,Low,5,i10,Compact
463588,Male,0,22,0,Healthcare,0,Low,1,Tucson,Midsize
463598,Female,1,25,0,Engineer,2,Low,2,Casper,Compact
463601,Female,0,20,0,Healthcare,4,Low,5,Casper,Compact
463603,Female,0,18,0,Entertainment,0,Low,4,Casper,Compact
463605,Female,0,20,0,Healthcare,1,Low,5,Casper,Compact
463606,Male,0,21,0,Marketing,0,Low,4,Sonata,Midsize
463614,Female,0,25,0,Healthcare,1,Low,4,Casper,Compact
463615,Female,1,60,1,Artist,,Average,2,Grandeur,Large
463616,Female,1,46,0,Engineer,0,Average,5,Palisade,Large
463619,Male,1,68,0,Executive,1,High,2,Grandeur,Large
463620,Male,0,21,0,Healthcare,1,Low,4,Tucson,Midsize
463623,Male,0,27,1,Doctor,0,Low,3,Sonata,Midsize
463624,Male,1,59,1,Executive,1,High,4,Grandeur,Large
463628,Female,0,26,1,Artist,8,Low,1,i10,Compact
463632,Male,1,26,1,Artist,0,Average,2,Tucson,Midsize
463638,Female,1,32,0,Doctor,1,Average,2,Casper,Compact
463639,Male,0,33,0,Healthcare,0,Low,6,Sonata,Midsize
463640,Male,0,28,1,Healthcare,0,Low,3,Sonata,Midsize
463644,Female,0,30,1,Healthcare,0,Low,3,i10,Compact
463652,Female,0,32,1,Artist,,Low,1,i10,Compact
463654,Female,0,41,0,Engineer,3,Low,3,Grandeur,Large
463655,Male,1,42,1,Artist,13,Low,2,Grandeur,Large
463661,Female,1,45,1,Doctor,1,Average,4,Palisade,Large
463663,Female,0,39,1,,1,Low,2,Casper,Compact
463664,Female,0,29,0,Engineer,0,Low,1,Casper,Compact
463665,Male,1,46,1,Entertainment,1,Average,3,Grandeur,Large
463669,Female,1,26,1,Marketing,5,High,4,Casper,Compact
463670,Female,0,26,1,Healthcare,,Low,4,Casper,Compact
463689,Female,1,41,1,Doctor,1,Low,,Grandeur,Large
463699,Female,1,38,1,Marketing,9,Low,3,i10,Compact
463703,Male,1,69,0,Executive,1,High,4,Palisade,Large
463704,Male,0,46,1,Artist,0,Low,2,Palisade,Large
463707,Female,0,40,0,Artist,0,Low,1,Palisade,Large
463713,Male,0,25,0,Engineer,9,Low,3,Tucson,Midsize
463714,Male,1,59,0,,1,Average,2,Grandeur,Large
463716,Male,0,26,0,Doctor,1,Low,4,Sonata,Midsize
463718,Female,0,33,1,Artist,0,Low,4,i10,Compact
463722,Male,1,56,1,Executive,8,High,2,Grandeur,Large
463724,Male,0,30,0,Healthcare,0,Low,5,Tucson,Midsize
463726,Female,0,26,0,Healthcare,0,Low,3,i10,Compact
463727,Female,0,28,0,Doctor,0,Low,5,Casper,Compact
463728,Female,1,28,0,Doctor,0,Average,6,Casper,Compact
463732,Male,0,20,0,Healthcare,1,Low,4,Tucson,Midsize
463734,Male,1,41,0,Executive,1,Average,3,Palisade,Large
463741,Male,1,37,1,Artist,0,High,3,Tucson,Midsize
463745,Male,1,59,1,Artist,1,Average,3,Grandeur,Large
463747,Female,1,43,1,Artist,0,Average,2,Venue,Small
463748,Male,0,20,0,Healthcare,1,Low,3,Sonata,Midsize
463753,Female,0,30,1,Healthcare,1,Low,5,Casper,Compact
463756,Male,1,66,0,Executive,0,Average,2,Palisade,Large
463761,Male,1,28,1,Artist,1,Average,3,Tucson,Midsize
463764,Male,1,49,1,Entertainment,0,Average,3,Grandeur,Large
463766,Female,1,61,1,Artist,0,Average,3,Kona,Small
463767,Male,1,27,1,Artist,9,Average,2,Sonata,Midsize
463768,Female,1,35,0,Engineer,1,Low,1,Casper,Compact
463774,Male,1,33,1,Healthcare,0,Average,2,Tucson,Midsize
463776,Female,1,36,1,Artist,2,Average,2,i10,Compact
463782,Female,0,27,1,Artist,9,Low,1,Casper,Compact
463783,Female,0,29,0,Healthcare,,Low,,i10,Compact
463784,Female,0,31,0,Engineer,1,Low,5,i10,Compact
463785,Female,0,30,0,Healthcare,0,Low,4,Casper,Compact
463786,Female,1,43,1,Artist,,Average,2,Kona,Small
463790,Male,1,47,0,Executive,1,Low,4,Grandeur,Large
463792,Female,0,42,0,Engineer,,Low,1,Venue,Small
463794,Female,0,33,1,Healthcare,,Low,5,i10,Compact
463799,Female,0,36,1,Artist,1,Low,4,Casper,Compact
463800,Female,0,30,1,Engineer,1,Low,3,i10,Compact
463804,Male,1,60,1,Artist,9,Low,1,Grandeur,Large
463807,Female,0,32,1,Healthcare,0,Low,3,Casper,Compact
463811,Female,1,32,1,Artist,0,Average,2,Casper,Compact
463814,Female,0,28,0,Healthcare,7,Low,3,Casper,Compact
463816,Male,1,46,1,Healthcare,2,High,4,Palisade,Large
463818,Female,1,38,1,Artist,4,Low,1,i10,Compact
463819,Male,1,28,,Artist,8,Low,,Sonata,Midsize
463821,Male,1,30,1,Entertainment,7,Low,2,Tucson,Midsize
463825,Female,1,52,1,Artist,0,Average,3,Kona,Small
463827,Female,1,46,1,Engineer,1,Average,4,Venue,Small
463828,Male,1,37,0,Engineer,0,Average,2,Tucson,Midsize
463830,Female,0,25,1,Engineer,2,Low,3,Casper,Compact
463834,Female,1,43,1,Engineer,1,Average,4,Kona,Small
463835,Male,0,32,0,Marketing,0,Low,4,Tucson,Midsize
463842,Female,1,50,1,Engineer,1,High,4,Kona,Small
463847,Male,1,43,0,Artist,3,Average,3,Grandeur,Large
463856,Male,1,37,1,Artist,0,Average,2,Tucson,Midsize
463857,Male,1,61,0,Healthcare,0,High,4,Grandeur,Large
463859,Male,1,39,1,Artist,5,Average,2,Sonata,Midsize
463865,Male,1,46,1,Artist,1,Average,5,Grandeur,Large
463877,Male,1,37,0,Entertainment,0,Average,4,Tucson,Midsize
463880,Female,1,36,0,Engineer,0,Low,3,Casper,Compact
463884,Female,0,28,0,Artist,0,Low,1,i10,Compact
463891,Male,1,86,1,Lawyer,0,Low,1,Palisade,Large
463892,Male,0,42,1,Artist,8,Low,1,Grandeur,Large
463904,Male,1,82,1,Executive,1,Low,1,Grandeur,Large
463917,Female,0,18,0,Healthcare,1,Low,8,i10,Compact
463923,Female,0,18,0,Engineer,0,Low,4,Casper,Compact
463924,Female,0,36,1,Artist,1,Low,1,Casper,Compact
463926,Female,0,26,0,Engineer,1,Low,6,i10,Compact
463931,Male,1,49,1,Entertainment,1,Average,2,Grandeur,Large
463932,Female,1,69,1,Artist,1,Average,3,Kona,Small
463941,Female,0,29,0,Artist,1,Low,6,Casper,Compact
463943,Male,0,68,1,Entertainment,1,Low,2,Grandeur,Large
463946,Male,0,33,0,Healthcare,4,Low,3,Tucson,Midsize
463948,Male,1,38,0,Executive,3,High,5,Tucson,Midsize
463951,Male,1,52,0,Entertainment,1,Average,3,Grandeur,Large
463955,Male,1,28,1,Artist,1,Low,2,Sonata,Midsize
463958,Female,0,27,0,Healthcare,1,Low,5,i10,Compact
463961,Female,0,28,0,Engineer,0,Low,4,Casper,Compact
463963,Female,1,25,0,Engineer,7,High,3,Casper,Compact
463966,Female,0,30,1,Artist,8,Low,1,i10,Compact
463978,Male,1,40,1,Artist,1,Average,3,Grandeur,Large
463980,Female,0,25,1,Artist,0,Low,9,i10,Compact
463981,Female,0,30,1,Artist,5,Low,1,Casper,Compact
463983,Female,1,43,0,Engineer,0,Average,2,Kona,Small
463986,Female,0,26,1,Artist,1,Low,4,i10,Compact
463997,Female,1,37,0,Entertainment,0,Average,3,Casper,Compact
464000,Female,0,28,0,Healthcare,1,Low,5,i10,Compact
464004,Female,1,31,0,Marketing,1,Low,5,Casper,Compact
464007,Male,1,46,1,Artist,1,Low,3,Grandeur,Large
464009,Female,1,47,1,Artist,5,Average,4,Kona,Small
464010,Male,0,28,0,Healthcare,1,Low,4,Sonata,Midsize
464013,Male,0,30,0,Healthcare,0,Low,1,Tucson,Midsize
464016,Female,,29,1,Entertainment,1,High,1,Casper,Compact
464019,Male,0,23,0,Artist,2,Low,5,Tucson,Midsize
464021,Female,0,22,0,Healthcare,1,Low,5,Casper,Compact
464023,Male,0,20,0,Healthcare,1,Low,5,Tucson,Midsize
464030,Male,0,22,0,Entertainment,1,Low,4,Tucson,Midsize
464031,Female,0,19,0,Healthcare,0,Low,4,i10,Compact
464032,Male,0,21,0,Healthcare,1,Low,3,Tucson,Midsize
464033,Female,0,19,0,Healthcare,0,Low,4,Casper,Compact
464039,Male,0,39,1,Artist,1,Low,2,Tucson,Midsize
464042,Female,1,38,1,Artist,8,Low,2,Casper,Compact
464046,Male,0,33,1,Healthcare,3,Low,1,Sonata,Midsize
464048,Female,0,38,1,Homemaker,4,Low,1,Casper,Compact
464049,Female,0,29,1,Healthcare,0,Low,3,Casper,Compact
464053,Female,1,35,0,Entertainment,4,Low,1,i10,Compact
464054,Male,1,32,1,Artist,9,Average,2,Tucson,Midsize
464059,Male,1,59,1,Artist,0,Low,1,Palisade,Large
464063,Female,0,32,1,Doctor,0,Low,1,i10,Compact
464066,Female,0,29,1,Healthcare,8,Low,3,i10,Compact
464067,Female,0,31,1,Entertainment,0,Low,4,i10,Compact
464068,Male,1,59,0,Executive,0,High,4,Grandeur,Large
464071,Male,1,87,1,Lawyer,0,High,2,Grandeur,Large
464072,Male,1,53,1,Executive,0,Low,2,Grandeur,Large
464076,Male,1,83,0,Lawyer,0,High,2,Palisade,Large
464084,Male,0,33,0,Healthcare,1,Low,5,Tucson,Midsize
464087,Female,0,26,0,Engineer,,Low,4,Casper,Compact
464089,Female,1,39,1,Artist,7,High,5,Casper,Compact
464096,Female,0,27,0,Healthcare,1,Low,5,Casper,Compact
464099,Female,1,42,1,Artist,5,Average,2,Kona,Small
464103,Male,1,46,1,Artist,4,Average,2,Grandeur,Large
464110,Male,1,63,1,Doctor,0,High,2,Grandeur,Large
464112,Male,0,32,1,Doctor,1,Low,2,Tucson,Midsize
464115,Female,0,38,1,Engineer,0,Low,3,Casper,Compact
464118,Male,0,38,1,Entertainment,1,Low,2,Tucson,Midsize
464121,Female,1,63,1,Engineer,1,Low,1,Kona,Small
464123,Female,0,45,1,Artist,1,Low,1,Kona,Small
464127,Female,0,33,1,Healthcare,1,Low,5,Casper,Compact
464132,Male,0,27,0,Entertainment,0,Low,2,Tucson,Midsize
464137,Female,1,87,0,Artist,7,High,2,Kona,Small
464139,Female,0,25,0,Healthcare,14,Low,1,i10,Compact
464144,Male,1,61,1,Artist,0,Average,4,Grandeur,Large
464152,Male,1,41,1,Artist,1,High,4,Grandeur,Large
464162,Male,1,86,1,Lawyer,,High,2,Grandeur,Large
464167,Male,1,51,1,Executive,4,High,3,Palisade,Large
464169,Male,,83,0,Lawyer,0,High,2,Grandeur,Large
464172,Male,1,60,1,Artist,3,High,3,Palisade,Large
464173,Male,1,65,1,Artist,6,Average,3,Grandeur,Large
464175,Female,0,32,0,Healthcare,1,Low,,i10,Compact
464176,Female,1,41,1,Artist,1,Low,1,Kona,Small
464179,Female,1,56,1,Artist,0,Average,3,Venue,Small
464180,Female,1,74,0,Lawyer,1,High,2,Kona,Small
464182,Male,1,39,1,Artist,4,Average,2,Sonata,Midsize
464183,Female,0,42,0,Artist,2,Low,2,Venue,Small
464185,Male,1,68,1,Artist,5,High,2,Grandeur,Large
464195,Male,0,30,1,Artist,1,Low,1,Sonata,Midsize
464200,Female,0,32,0,Healthcare,1,Low,3,Casper,Compact
464202,Male,1,43,1,Artist,13,Low,1,Grandeur,Large
464204,Female,1,40,1,Artist,3,High,2,Kona,Small
464205,Female,1,87,0,Entertainment,0,High,2,Kona,Small
464206,Male,1,43,0,Entertainment,1,Low,2,Grandeur,Large
464211,Male,1,48,1,Doctor,1,Average,3,Palisade,Large
464212,Female,1,58,1,Marketing,0,Average,2,Venue,Small
464216,Male,1,52,1,Artist,,High,3,Grandeur,Large
464217,Female,0,30,0,Healthcare,14,Low,3,Casper,Compact
464223,Female,1,53,1,Artist,2,Low,2,Venue,Small
464226,Female,1,56,1,Artist,3,Average,3,Venue,Small
464231,Male,1,48,1,Artist,1,Average,4,Palisade,Large
464232,Male,1,28,0,Doctor,1,Low,5,Tucson,Midsize
464246,Female,1,61,1,Artist,0,Average,2,Venue,Small
464254,Male,1,62,1,Entertainment,1,Average,3,Palisade,Large
464255,Female,1,49,1,Artist,1,Average,5,Venue,Small
464257,Male,1,40,,Entertainment,0,High,2,Palisade,Large
464265,Male,1,62,1,Entertainment,1,Low,2,Grandeur,Large
464269,Male,0,35,1,Entertainment,1,Low,,Sonata,Midsize
464270,Female,0,48,1,Artist,4,Low,1,Kona,Small
464271,Female,1,36,1,Artist,1,Average,3,i10,Compact
464274,Female,1,56,1,Artist,1,Average,5,Kona,Small
464276,Female,1,66,0,Marketing,0,High,2,Kona,Small
464283,Male,0,40,1,Artist,6,Low,2,Palisade,Large
464286,Female,1,57,1,Artist,0,Average,2,Kona,Small
464287,Male,1,42,1,Artist,,Average,3,Grandeur,Large
464289,Male,1,35,0,Marketing,1,Low,3,Tucson,Midsize
464292,Male,1,58,1,Artist,0,Average,2,Palisade,Large
464297,Male,0,29,0,Artist,8,Low,5,Tucson,Midsize
464298,Male,0,26,0,Doctor,0,Low,1,Tucson,Midsize
464308,Female,1,84,1,Lawyer,1,High,2,Venue,Small
464318,Male,1,86,1,Executive,0,Low,1,Grandeur,Large
464320,Male,1,77,0,Lawyer,1,High,2,Grandeur,Large
464326,Female,0,37,1,Artist,0,Low,3,Casper,Compact
464332,Male,1,74,0,Executive,0,High,2,Grandeur,Large
464339,Male,0,27,0,Artist,1,Low,2,Sonata,Midsize
464344,Female,1,56,1,Artist,0,Low,1,Kona,Small
464351,Female,0,27,1,Healthcare,0,Low,1,Casper,Compact
464364,Male,1,39,1,Artist,7,Average,2,Tucson,Midsize
464368,Male,1,35,1,Entertainment,3,Average,2,Tucson,Midsize
464370,Male,1,66,1,Entertainment,1,Average,2,Grandeur,Large
464373,Female,0,47,1,Artist,0,Low,2,Kona,Small
464378,Female,1,36,1,Artist,8,Average,2,i10,Compact
464381,Male,1,43,1,Artist,4,Average,2,Grandeur,Large
464382,Female,1,55,1,Artist,0,Average,4,Kona,Small
464386,Male,1,41,1,Doctor,0,Average,3,Grandeur,Large
464387,Female,0,26,1,Artist,9,Low,5,Casper,Compact
464389,Male,1,72,1,Artist,0,High,2,Palisade,Large
464392,Male,1,59,,Artist,0,Average,2,Grandeur,Large
464396,Male,1,38,1,Entertainment,1,Average,3,Tucson,Midsize
464412,Male,1,72,0,Lawyer,1,Low,2,Grandeur,Large
464424,Male,0,31,1,Healthcare,1,Low,4,Tucson,Midsize
464425,Male,0,41,1,Artist,9,Low,1,Palisade,Large
464432,Male,0,25,0,Engineer,9,Low,2,Sonata,Midsize
464433,Male,0,29,1,Artist,,Low,,Tucson,Midsize
464436,Male,1,83,1,Lawyer,0,High,2,Grandeur,Large
464437,Female,1,51,1,Engineer,0,Average,4,Kona,Small
464441,Male,1,40,1,Artist,0,Low,2,Grandeur,Large
464451,Female,1,76,1,Artist,0,Average,2,Kona,Small
464456,Male,1,29,1,Artist,1,Low,4,Sonata,Midsize
464468,Male,1,46,1,Artist,1,Low,3,Grandeur,Large
464473,Female,1,58,1,Artist,0,Average,4,Kona,Small
464474,Female,0,46,1,Artist,1,Low,1,Kona,Small
464478,Female,1,74,0,Lawyer,0,High,2,Venue,Small
464481,Male,1,53,1,Executive,1,High,3,Grandeur,Large
464482,Male,1,63,1,Artist,1,Low,1,Palisade,Large
464483,Female,1,49,1,Artist,1,Average,3,Kona,Small
464485,Male,0,25,1,Entertainment,5,Low,2,Tucson,Midsize
464487,Male,0,46,0,Engineer,1,Low,3,Palisade,Large
464488,Female,0,43,1,Artist,7,Low,9,Venue,Small
464494,Female,1,58,1,Artist,1,Average,4,Kona,Small
464499,Male,1,41,1,Executive,1,High,4,Palisade,Large
464501,Female,0,28,0,Healthcare,1,Low,3,Casper,Compact
464504,Male,0,26,1,Healthcare,0,Low,4,Sonata,Midsize
464506,Male,0,29,1,Healthcare,9,Low,2,Sonata,Midsize
464517,Male,0,33,1,Healthcare,0,Low,,Sonata,Midsize
464522,Female,0,39,1,Engineer,14,Low,1,i10,Compact
464526,Male,1,51,1,Entertainment,0,Average,4,Palisade,Large
464528,Male,1,46,1,Entertainment,4,High,4,Grandeur,Large
464533,Male,1,38,0,Executive,,High,6,Sonata,Midsize
464536,Male,1,26,1,Artist,1,Average,3,Tucson,Midsize
464540,Female,1,42,1,Engineer,1,Average,4,Kona,Small
464544,Female,1,43,1,Entertainment,5,Average,3,Venue,Small
464549,Male,1,53,1,Executive,1,Low,4,Grandeur,Large
464550,Male,1,46,1,Artist,,Low,4,Grandeur,Large
464552,Female,1,40,1,Artist,1,Average,3,Venue,Small
464553,Male,1,71,1,Artist,1,Low,2,Palisade,Large
464555,Male,1,32,1,Marketing,13,High,4,Tucson,Midsize
464560,Male,0,41,1,Entertainment,9,Low,2,Palisade,Large
464561,Female,0,46,1,Entertainment,8,Low,2,Kona,Small
464566,Male,1,40,1,Executive,0,High,4,Grandeur,Large
464569,Male,0,29,0,Doctor,1,Low,5,Sonata,Midsize
464570,Male,1,25,1,Doctor,1,Average,2,Tucson,Midsize
464572,Female,1,52,1,Marketing,0,Low,1,Kona,Small
464576,Male,0,30,1,Doctor,9,Low,5,Tucson,Midsize
464577,Female,1,25,1,Healthcare,12,High,2,Casper,Compact
464580,Male,0,32,0,Artist,9,Low,4,Tucson,Midsize
464581,Female,0,33,0,Doctor,,Low,4,Casper,Compact
464586,Female,0,49,1,Artist,1,Low,1,Venue,Small
464593,Female,0,43,1,Doctor,1,Low,4,Kona,Small
464594,Male,1,48,1,Artist,1,Low,1,Grandeur,Large
464597,Male,0,41,0,Artist,5,Low,2,Palisade,Large
464601,Female,0,29,1,Healthcare,9,Low,2,i10,Compact
464603,Female,0,35,1,Artist,0,Low,2,Casper,Compact
464606,Male,1,41,1,Artist,1,Average,2,Grandeur,Large
464607,Female,1,47,1,Artist,1,Average,4,Venue,Small
464608,Female,1,53,1,Artist,1,Average,3,Venue,Small
464618,Male,,40,1,Artist,5,Low,1,Grandeur,Large
464620,Female,1,40,1,Artist,0,High,2,Venue,Small
464621,Male,1,46,1,Artist,0,Low,1,Grandeur,Large
464637,Female,0,36,1,Marketing,,Low,4,i10,Compact
464641,Female,1,71,1,Lawyer,2,Low,6,Kona,Small
464652,Female,1,30,0,Engineer,5,Average,2,i10,Compact
464654,Female,1,40,0,Engineer,1,Average,4,Venue,Small
464664,Male,1,43,0,Entertainment,0,Average,5,Grandeur,Large
464666,Male,1,40,1,Entertainment,3,Average,3,Grandeur,Large
464670,Male,1,39,0,Entertainment,1,Average,4,Tucson,Midsize
464673,Male,1,49,0,Executive,1,High,7,Grandeur,Large
464674,Male,1,51,0,Artist,0,Average,5,Grandeur,Large
464675,Female,1,39,0,Doctor,1,Average,9,Casper,Compact
464677,Male,1,23,0,Healthcare,1,Low,5,Sonata,Midsize
464683,Male,1,53,0,Engineer,0,Average,6,Grandeur,Large
464684,Female,0,35,0,Engineer,9,Low,5,Casper,Compact
464685,Male,0,35,0,Executive,2,Low,4,Tucson,Midsize
464688,Male,1,30,1,Doctor,1,Low,9,Tucson,Midsize
464690,Male,1,39,0,Engineer,2,Average,,Tucson,Midsize
464691,Male,0,38,1,Artist,1,Low,3,Sonata,Midsize
464692,Female,0,53,0,Marketing,0,Low,1,Venue,Small
464693,Female,0,36,1,Engineer,8,Low,1,Casper,Compact
464695,Male,0,33,0,Engineer,0,Low,4,Tucson,Midsize
464696,Female,0,40,1,Engineer,1,Low,1,Venue,Small
464697,Female,1,36,1,Artist,0,Average,4,Casper,Compact
464699,Male,0,31,0,Doctor,1,Low,5,Sonata,Midsize
464701,Male,0,31,0,Doctor,1,Low,2,Tucson,Midsize
464704,Male,1,41,1,Healthcare,0,Average,4,Grandeur,Large
464707,Male,1,48,0,,0,Average,4,Grandeur,Large
464711,Female,1,38,1,Artist,5,Average,3,Casper,Compact
464712,Male,1,49,0,Artist,1,Low,5,Palisade,Large
464722,Male,1,42,1,Doctor,1,Low,,Grandeur,Large
464726,Male,1,28,1,Executive,14,High,9,Sonata,Midsize
464728,Male,1,51,0,Entertainment,0,High,4,Grandeur,Large
464732,Male,1,41,0,Artist,1,Average,2,Grandeur,Large
464737,Female,1,57,0,Engineer,0,Average,6,Kona,Small
464739,Male,1,67,1,Artist,0,Low,1,Grandeur,Large
464746,Male,1,29,0,Executive,3,Average,5,Tucson,Midsize
464752,Female,1,46,,Marketing,,Low,1,Venue,Small
464755,Male,1,49,1,Artist,0,High,2,Grandeur,Large
464756,Female,0,28,0,Engineer,6,Low,3,i10,Compact
464758,Female,1,48,0,Engineer,1,Average,4,Kona,Small
464760,Female,1,51,0,Engineer,5,Average,4,Kona,Small
464765,Female,1,48,0,Engineer,5,Average,6,Kona,Small
464766,Female,1,48,0,Engineer,5,Average,5,Kona,Small
464769,Female,,52,0,Engineer,9,Average,4,Venue,Small
464772,Female,1,39,0,Engineer,8,Average,4,i10,Compact
464774,Female,1,50,0,Engineer,7,Average,5,Kona,Small
464780,Female,0,33,0,Engineer,1,Low,9,Casper,Compact
464790,Female,0,35,1,Artist,,Low,1,Casper,Compact
464792,Male,1,30,0,Marketing,2,High,5,Tucson,Midsize
464794,Female,1,46,0,Engineer,8,Average,,Venue,Small
464799,Male,0,36,0,Marketing,0,Low,4,Tucson,Midsize
464802,Male,0,43,0,Entertainment,0,Low,1,Grandeur,Large
464804,Male,1,26,0,Entertainment,1,Low,1,Sonata,Midsize
464806,Male,1,33,0,Executive,0,Low,2,Tucson,Midsize
464809,Male,1,50,,Entertainment,,Average,5,Grandeur,Large
464812,Female,1,49,1,Engineer,1,High,5,Kona,Small
464813,Male,1,48,1,Engineer,6,Average,5,Grandeur,Large
464817,Male,0,31,1,Artist,5,Low,1,Tucson,Midsize
464818,Female,1,38,0,Engineer,,Average,2,Casper,Compact
464825,Female,0,21,0,Healthcare,5,Low,1,Casper,Compact
464827,Female,1,50,0,Entertainment,8,Average,5,Kona,Small
464828,Male,0,23,0,Healthcare,9,Low,6,Tucson,Midsize
464831,Female,1,21,0,Healthcare,0,Low,2,Casper,Compact
464832,Male,1,71,0,Lawyer,1,Low,,Grandeur,Large
464835,Male,0,20,0,Healthcare,0,Low,6,Tucson,Midsize
